,id_x,text,label_x,tsne_x,tsne_y
598,599,Diouf suspended for spitting London - Senegal World Cup striker El Hadji Diouf will miss Bolton #39;s next three games after he admitted a misconduct charge on Tuesday for spitting in an opponent #39;s face.,1,-32.001312,10.325276
599,600,"Infineon execs get jail time in price-fixing case Four senior executives of German chipmaker Infineon agreed to jail time and steep fines for their role in a scheme to fix prices in the memory chip market, the US Department of Justice said Thursday.",3,13.956714,-6.099713
600,601,Angels suspend Guillen for rest of season CBC SPORTS ONLINE - The Anaheim Angels suspended outfielder Jose Guillen for the rest of the season without pay Sunday following an outburst during a game the previous night.,1,-23.571733,-27.118576
601,602,Clash Over Internet Sports Photos Britains big football leagues and daily newspapers are circling each other in a showdown over game photos on Internet sites.,3,-29.19653,5.782719
602,603,Nokia gets a slice of BlackBerry pie Finnish phone giant is the latest to make its devices compliant with Research In Motion's wireless e-mail service.,3,35.58332,-3.8440409
603,604,New steel giant includes Lackawanna site A major change is coming to the global steel industry and a galvanized mill in Lackawanna that formerly belonged to Bethlehem Steel Corp.,2,24.362799,-0.6559055
604,605,"EU Likely to Clear Oracle Deal-Source  BRUSSELS (Reuters) - Oracle Corp is likely to win clearance  from the European Commission for its hostile \$7.7 billion  takeover of rival software firm PeopleSoft Inc., a source close  to the situation said on Friday.",2,19.945805,-1.2373892
605,606,"NBA Jazz activate Spanish guard Lopez (AFP) AFP - Utah Jazz point guard Raul Lopez, a Spaniard who has missed the past two months while battling torn right knee ligaments, was activated by the National Basketball Association club.",1,-27.192389,-26.62017
606,607,"Robots rejected for Hubble rescue Shuttle astronauts would do a better job of upgrading the ailing Hubble Space Telescope than robots, say experts.",3,-2.3869,-15.499576
607,608,"Yank Heavy Hitter Sheffield Fan Favorite (AP) AP - Gary Sheffield emerged from the trainer's room after games, his left shoulder wrapped in bandages that resembled football pads. Most days, one or two fingers were taped, too.",1,-22.752657,-21.543911
608,609,"Regional Bank Forecasts Stronger Growth for Developing Asian &lt;b&gt;...&lt;/b&gt; A new report says developing Asian economies are expected to enjoy stronger growth despite high oil prices. However, the report warns, a slowdown in China could hurt its neighbors.",2,15.128464,16.26493
609,610,"Staph Strain Infects More Healthy People TRENTON, N.J. - Flesh-eating bacteria cases, fatal pneumonia and life-threatening heart infections suddenly are popping up around the country, striking healthy people and stunning their doctors...",0,10.270569,20.701084
610,611,Equitable takes 75m hit as it makes progress on compensation TROUBLED UK life assurer Equitable Life yesterday said it had taken a 75 million hit as it moved in line with the rest of the sector and set aside more reserves to address the fact that people are living longer.,2,22.445856,4.1684856
611,612,"WWF Calls for Ban in Trade of Great White Sharks (Reuters) Reuters - A leading environmental group called\Friday for protection for the great white shark and humphead\wrasse coral fish, whose numbers have plunged because of\overfishing and China's growing appetite for exotic foods.",3,10.634698,14.726013
612,613,GlaxoSmithKline settlement with NY includes drug study info &lt;b&gt;...&lt;/b&gt; A lawsuit filed by New York State Attorney General Eliot Spitzer against GlaxoSmithKline over charges that the pharmaceutical company withheld information about the safety and effectiveness of Paxil has been settled.,2,18.604946,-6.6296315
613,614,"""National Treasure"": Freemasons, Fact, and Fiction &lt;I&gt;National Treasure,&lt;/I&gt; the new Nicolas Cage movie, plays to the public's fascination with conspiracy theories and secret societies like the Freemasons. So how true is it?",3,-9.908724,-16.047487
614,615,"Lazard asks pay cut before IPO-report The head of Lazard LLC is asking partners to take a one-third pay cut as the investment bank readies for an initial public offering, according to a report published Friday.",2,19.707869,-2.334473
615,616,"Which Is Worse: A Broken Hip or the Bill? America is ""very concerned"" about healthcare in retirement. That's okay with us.",2,0.34849513,-5.8109655
616,617,Sprint-Nextel: First Marital Tiff The proposed merger of Sprint and Nextel Communications could face a rocky start as the companies work to run and eventually merge two wireless technologies without breaking the bank or losing customers.,2,33.611656,-2.5846841
617,618,Hardie executives face charges JAMES Hardie executives face criminal charges over the company #39;s 2001 move to the Netherlands after a government commission found the building company underprovided a fund for asbestos victims by up to \$2 billion.,2,13.579505,-5.324054
618,619,Marsh to avoid criminal charges Giant insurance broker Marsh and McLennan is now expected to escape criminal charges over illegal payments. It has been the subject of legal action over the payments by New Yrok attorney general Eliot Spitzer.,2,12.488247,-5.968165
619,620,Tougher File-Trading Bill Moves Forward Controversial plan could force file swappers to face criminal charges.,3,9.9748745,-1.5552567
620,621,Kabul kidnappers demand foreign troop pullout ISN SECURITY WATCH (01/11/04) - The breakaway Taliban group Jaish-e-Muslimeen (Army of Muslims) has threatened to execute three foreign hostages unless all international troops leave Afghanistan and all Muslim prisoners are freed from US jails.,0,-10.24975,22.690308
621,622,"Google introduces wireless service Google today launched a beta test version of Google SMS, this new service will allow US wireless users to query Google for almost any type of information.",3,29.928762,-9.787263
622,623,"AMD Releases New Mobile Sempron Advanced Micro Devices #39; new Mobile Sempron processor gives the company a fresh chip for the holiday season, but it probably won #39;t help it overcome the solid advantage that rival Intel holds in the notebook market.",3,39.619953,-9.536129
623,624,"Karzai win chance to cleanse government overthrew the Taliban militia in late 2001 for refusing to handover al Qaeda leader Osama bin Laden. coalitions with main rivals, characterised as regional strongmen who rely on ethnic loyalties and private militias.",0,-7.8476067,20.622925
624,625,"Diamondbacks Keep Busy; Ortiz Heading Home  ANAHEIM, Calif., (Sports Network) - The Arizona  Diamondbacks continued their offseason makeover Friday as they  signed free agent pitcher Russ Ortiz to a four-year contract.",1,-18.214165,-26.772203
625,626,"Temple Defeats No. 22 Rutgers 71-60 Rutgers #39; Nikki Jett (13) fouls Temple #39;s Cynthia Jordan (1) in the second half Monday, Dec. 13, 2004, in Philadelphia. Unranked Temple beat No.",1,-33.35231,-17.31956
626,627,"Sysco Corp.'s 4Q Profit Up 16 Percent Sysco's fiscal fourth-quarter profit rose 16 percent due to an extra week in the quarter, customer-service initiatives and operating efficiency.",2,28.054699,15.314029
627,628,Crash probe focuses on car driver Police say they are not assuming that a car driver committing suicide caused Saturday's rail crash.,0,-19.422773,23.035631
628,629,"Update 3: SEC Says GE Violated Law Over Welch Perks General Electric Co. violated the law by failing to fully disclose to investors the many perks lavished on its retired chief executive Jack Welch, the Securities and Exchange Commission said Thursday.",2,13.67333,-3.7995589
629,630,"One gamble Bears really had to take The Bears traded Marty Booker to Miami for Adewale Ogunleye because they had no choice but to do so. Talent levels being equal, a defensive end is more valuable than a wide receiver.",1,-25.293362,-17.49878
630,631,Delta pilots wary of retirements Union says pilots may retire en masse to get payments rather than ride out possible bankruptcy. NEW YORK (Reuters) - Delta Air Lines Inc.,2,16.1085,2.3188517
631,632,"Slumping Cubs get boost from Maddux Maddux threw seven shutout innings for his 302nd career win, and Baker got his 1,000th victory as a manager in Chicagos 5-2 win over the Montreal Expos on Monday night.",1,-17.576485,-30.695545
632,633,"Throwing money at technology (page 3) Strategic conflicts, rampant confusion and election-year politics are slowing the war on terror.",3,16.022427,18.166159
633,634,"Update 1: Blockbuster May Raise Offer for Rival Blockbuster Inc., locked in a bidding war for Hollywood Entertainment Corp., announced Wednesday that it may sweeten its offer for the rival video renter.",2,35.68307,-18.860842
634,635,"Google Froogle Adds Product Reviews Google Froogle Adds Product Reviews\\Almost at the end of the Holiday online shopping season (unless you're going overnight delivery) Google has broken the mold of their Froogle shopping comparison search engine (not the Jello mold, but the Beta mold) and added 3rd Party product reviews.\\Google said that the product reviews ...",3,30.735746,-13.63559
635,636,"Developing countries seek greater voice in IMF, World Bank leadership (AFP) AFP - Developing countries chastized the IMF and the World Bank for what they said had been a failure to give them greater decision-making power in the two institutions and urged that the next World Bank president be chosen regardless of nationality.",2,3.312072,15.366612
636,637,"2 Kidnapped in Iraq; 30 Killed in Fallujah BAGHDAD, Iraq - A team of kidnappers grabbed two Americans and a Briton in a dawn raid on their home on a leafy Baghdad street Thursday - a bold abduction that underlines the increasing danger for foreigners in the embattled capital as violence soars ahead of national elections planned for early next year.    West of the capital, U.S...",0,-14.590458,28.150595
637,638,"The Sims Go to College November 22, 2004 - It was, of course, inevitable: given the success (both in excellence of design and pure sales) of The Sims 2, not to mention that it #39;s the sequel to the biggest-selling PC game ever, Electronic Arts was going to give us expansions.",3,37.59529,-20.644651
